2026-06-03 15:01:16 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491676225 x=-0.000 y=0.013 z=9.813
2026-06-03 15:01:24 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491684819 x=-0.014 y=-0.007 z=9.820
2026-06-03 15:01:24 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491684826 x=0.076 y=0.495 z=-0.285
2026-06-03 15:01:24 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491684829 x=18.656 y=-4.616 z=39.399
2026-06-03 15:01:24 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491684831 x=-0.016 y=-0.006 z=9.803
2026-06-03 15:01:24 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491684836 x=-0.616 y=-0.497 z=0.290
2026-06-03 15:01:24 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491684850 x=19.903 y=-5.452 z=40.474
2026-06-03 15:01:24 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491684855 x=-0.018 y=-0.003 z=9.816
2026-06-03 15:01:24 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491684859 x=0.287 y=-0.922 z=0.381
2026-06-03 15:01:24 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491684861 x=19.842 y=-4.970 z=37.933
2026-06-03 15:01:24 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491684864 x=-0.018 y=-0.008 z=9.812
2026-06-03 15:01:24 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491684866 x=-0.364 y=-0.301 z=-0.107
2026-06-03 15:01:24 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491684870 x=20.565 y=-6.034 z=37.696
2026-06-03 15:01:24 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491684874 x=-0.012 y=-0.006 z=9.804
2026-06-03 15:01:24 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491684877 x=-0.344 y=0.147 z=0.275
2026-06-03 15:01:24 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491684880 x=20.070 y=-5.214 z=40.414
2026-06-03 15:01:24 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491684883 x=-0.007 y=0.002 z=9.779
2026-06-03 15:01:24 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491684889 x=0.260 y=0.878 z=-0.164
2026-06-03 15:01:24 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491684891 x=18.436 y=-4.165 z=39.945
2026-06-03 15:01:24 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491684894 x=-0.016 y=-0.014 z=9.814
2026-06-03 15:01:24 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491684898 x=0.223 y=0.081 z=-0.596
2026-06-03 15:01:24 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491684902 x=21.092 y=-4.424 z=40.408
2026-06-03 15:01:24 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491684908 x=-0.015 y=-0.011 z=9.817
2026-06-03 15:01:24 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491684911 x=0.219 y=0.068 z=-0.077
2026-06-03 15:01:24 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491684914 x=21.769 y=-4.582 z=40.996
2026-06-03 15:01:24 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491684917 x=-0.020 y=-0.004 z=9.814
2026-06-03 15:01:24 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491684922 x=-0.036 y=0.523 z=-0.009
2026-06-03 15:01:24 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491684925 x=21.182 y=-6.286 z=40.797
2026-06-03 15:01:24 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491684928 x=-0.022 y=-0.005 z=9.811
2026-06-03 15:01:24 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491684930 x=-0.080 y=1.112 z=0.050
2026-06-03 15:01:24 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491684932 x=21.082 y=-3.433 z=40.709
2026-06-03 15:01:24 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491684936 x=-0.018 y=-0.009 z=9.824
2026-06-03 15:01:24 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491684939 x=0.570 y=-0.565 z=0.343
2026-06-03 15:01:24 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491684941 x=21.466 y=-6.248 z=41.313
2026-06-03 15:01:24 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491684944 x=-0.012 y=-0.011 z=9.812
2026-06-03 15:01:24 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491684946 x=-0.200 y=-0.267 z=-0.347
2026-06-03 15:01:24 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491684949 x=20.612 y=-4.840 z=39.918
2026-06-03 15:01:24 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491684952 x=-0.014 y=-0.000 z=9.805
2026-06-03 15:01:24 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491684954 x=-0.387 y=0.171 z=0.461
2026-06-03 15:01:24 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491684957 x=18.282 y=-4.627 z=40.174
2026-06-03 15:01:24 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491684959 x=-0.019 y=-0.009 z=9.819
2026-06-03 15:01:24 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491684962 x=0.350 y=0.749 z=-0.614
2026-06-03 15:01:24 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491684964 x=19.692 y=-4.897 z=37.859
2026-06-03 15:01:24 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491684966 x=-0.013 y=-0.003 z=9.818
2026-06-03 15:01:24 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491684970 x=-0.129 y=0.109 z=0.239
2026-06-03 15:01:24 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491684972 x=20.916 y=-6.806 z=39.776
2026-06-03 15:01:24 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491684975 x=-0.014 y=-0.003 z=9.813
2026-06-03 15:01:24 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491684978 x=-0.783 y=0.589 z=0.805
2026-06-03 15:01:24 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491684980 x=21.577 y=-7.308 z=40.440
2026-06-03 15:01:24 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491684983 x=-0.014 y=-0.005 z=9.809
2026-06-03 15:01:24 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491684986 x=-0.020 y=0.067 z=-0.285
2026-06-03 15:01:24 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491684989 x=19.552 y=-5.133 z=40.008
2026-06-03 15:01:24 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491684992 x=-0.008 y=-0.000 z=9.814
2026-06-03 15:01:24 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491684995 x=1.060 y=-0.466 z=-1.071
2026-06-03 15:01:25 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491685000 x=20.426 y=-5.126 z=40.898
2026-06-03 15:01:25 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491685008 x=-0.017 y=-0.015 z=9.791
2026-06-03 15:01:25 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491685012 x=0.798 y=0.227 z=-0.091
2026-06-03 15:01:25 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491685014 x=19.003 y=-5.612 z=38.995
2026-06-03 15:01:25 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491685017 x=-0.008 y=-0.006 z=9.817
2026-06-03 15:01:25 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491685019 x=-0.273 y=-0.010 z=0.130
2026-06-03 15:01:25 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491685022 x=18.609 y=-5.282 z=38.834
2026-06-03 15:01:25 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491685025 x=-0.022 y=-0.008 z=9.806
2026-06-03 15:01:25 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491685027 x=-0.182 y=-0.390 z=-0.454
2026-06-03 15:01:25 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491685029 x=19.999 y=-5.430 z=41.177
2026-06-03 15:01:25 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491685031 x=-0.009 y=-0.004 z=9.805
2026-06-03 15:01:25 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491685034 x=-0.225 y=-0.240 z=-0.530
2026-06-03 15:01:25 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491685037 x=20.061 y=-2.591 z=39.520
2026-06-03 15:01:25 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491685040 x=-0.018 y=-0.007 z=9.813
2026-06-03 15:01:25 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491685042 x=-0.034 y=-0.309 z=0.585
2026-06-03 15:01:25 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491685045 x=20.258 y=-5.544 z=38.105
2026-06-03 15:01:25 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491685047 x=-0.011 y=-0.003 z=9.815
2026-06-03 15:01:25 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491685049 x=0.135 y=0.361 z=-0.785
2026-06-03 15:01:25 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491685052 x=20.130 y=-5.253 z=38.825
2026-06-03 15:01:25 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491685055 x=-0.016 y=-0.005 z=9.812
2026-06-03 15:01:25 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491685057 x=0.278 y=-0.867 z=-0.573
2026-06-03 15:01:25 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491685059 x=19.744 y=-6.024 z=40.383
2026-06-03 15:01:25 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491685061 x=-0.014 y=-0.010 z=9.816
2026-06-03 15:01:25 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491685064 x=-0.153 y=-0.550 z=-0.338
2026-06-03 15:01:25 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491685066 x=19.566 y=-5.340 z=40.292
2026-06-03 15:01:25 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491685069 x=-0.007 y=-0.001 z=9.797
2026-06-03 15:01:25 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491685072 x=0.619 y=0.153 z=0.081
2026-06-03 15:01:25 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491685074 x=18.255 y=-4.836 z=38.761
2026-06-03 15:01:25 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491685076 x=-0.014 y=-0.016 z=9.820
2026-06-03 15:01:25 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491685079 x=-0.203 y=1.182 z=0.453
2026-06-03 15:01:25 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491685081 x=21.122 y=-3.647 z=40.589
2026-06-03 15:01:25 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491685083 x=-0.019 y=-0.009 z=9.819
2026-06-03 15:01:25 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491685086 x=0.206 y=-0.010 z=-0.760
2026-06-03 15:01:25 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491685089 x=17.551 y=-4.091 z=41.946
2026-06-03 15:01:25 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491685091 x=-0.024 y=-0.009 z=9.810
2026-06-03 15:01:25 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491685093 x=0.080 y=1.050 z=-0.652
2026-06-03 15:01:25 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491685095 x=20.111 y=-4.742 z=39.652
2026-06-03 15:01:25 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491685098 x=-0.020 y=-0.010 z=9.805
2026-06-03 15:01:25 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491685100 x=0.779 y=0.174 z=0.064
2026-06-03 15:01:25 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491685104 x=20.608 y=-5.274 z=39.799
2026-06-03 15:01:25 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491685106 x=-0.009 y=-0.004 z=9.820
2026-06-03 15:01:25 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491685108 x=0.268 y=0.926 z=-1.195
2026-06-03 15:01:25 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491685111 x=19.270 y=-5.525 z=39.208
2026-06-03 15:01:25 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491685113 x=-0.022 y=-0.005 z=9.804
2026-06-03 15:01:25 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491685115 x=-0.511 y=0.088 z=1.058
2026-06-03 15:01:25 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491685118 x=20.722 y=-7.287 z=40.976
2026-06-03 15:01:25 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491685122 x=-0.010 y=-0.008 z=9.802
2026-06-03 15:01:25 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491685125 x=0.121 y=-0.862 z=0.057
2026-06-03 15:01:25 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491685127 x=21.065 y=-5.060 z=40.046
2026-06-03 15:01:25 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491685130 x=-0.021 y=-0.013 z=9.801
2026-06-03 15:01:25 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491685133 x=-1.040 y=0.471 z=0.566
2026-06-03 15:01:25 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491685137 x=18.713 y=-5.437 z=41.248
2026-06-03 15:01:25 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491685141 x=-0.018 y=-0.008 z=9.813
2026-06-03 15:01:25 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491685144 x=-0.705 y=0.136 z=0.464
2026-06-03 15:01:25 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491685148 x=19.140 y=-4.199 z=42.357
2026-06-03 15:01:25 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491685151 x=-0.019 y=-0.009 z=9.796
2026-06-03 15:01:25 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491685155 x=0.029 y=0.116 z=0.561
2026-06-03 15:01:25 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491685159 x=20.766 y=-4.359 z=40.462
2026-06-03 15:01:25 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491685162 x=-0.022 y=-0.013 z=9.811
2026-06-03 15:01:25 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491685166 x=0.669 y=1.328 z=-0.068
2026-06-03 15:01:25 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491685170 x=19.477 y=-4.625 z=39.199
2026-06-03 15:01:25 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491685173 x=-0.016 y=-0.005 z=9.785
2026-06-03 15:01:25 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491685176 x=-0.697 y=0.042 z=-0.246
2026-06-03 15:01:25 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491685179 x=20.735 y=-5.184 z=38.532
2026-06-03 15:01:25 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491685182 x=-0.026 y=-0.001 z=9.805
2026-06-03 15:01:25 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491685184 x=1.587 y=-0.942 z=0.681
2026-06-03 15:01:25 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491685187 x=21.723 y=-4.617 z=38.978
2026-06-03 15:01:25 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491685190 x=-0.017 y=-0.011 z=9.805
2026-06-03 15:01:25 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491685192 x=-0.903 y=0.689 z=-0.388
2026-06-03 15:01:25 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491685195 x=20.035 y=-3.607 z=40.575
2026-06-03 15:01:25 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491685197 x=-0.025 y=-0.008 z=9.823
2026-06-03 15:01:25 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491685200 x=0.292 y=0.104 z=0.406
2026-06-03 15:01:25 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491685204 x=18.572 y=-5.374 z=39.181
2026-06-03 15:01:25 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491685207 x=-0.014 y=-0.005 z=9.810
2026-06-03 15:01:25 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491685211 x=0.535 y=-0.446 z=-0.389
2026-06-03 15:01:25 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491685215 x=20.919 y=-4.536 z=40.099
2026-06-03 15:01:25 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491685218 x=-0.026 y=-0.006 z=9.811
2026-06-03 15:01:25 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491685222 x=-0.063 y=0.084 z=0.064
2026-06-03 15:01:25 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491685226 x=20.925 y=-5.897 z=40.860
2026-06-03 15:01:25 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491685228 x=-0.020 y=-0.006 z=9.813
2026-06-03 15:01:25 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491685231 x=0.459 y=0.478 z=-0.529
2026-06-03 15:01:25 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491685237 x=19.261 y=-6.037 z=38.674
2026-06-03 15:01:25 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491685242 x=-0.022 y=-0.010 z=9.825
2026-06-03 15:01:25 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491685245 x=-1.664 y=-0.397 z=0.025
2026-06-03 15:01:25 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491685248 x=19.339 y=-4.985 z=40.236
2026-06-03 15:01:25 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491685252 x=-0.011 y=-0.012 z=9.804
2026-06-03 15:01:25 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491685255 x=0.534 y=0.051 z=-0.444
2026-06-03 15:01:25 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491685258 x=19.327 y=-5.487 z=40.777
2026-06-03 15:01:25 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491685260 x=-0.027 y=-0.011 z=9.812
2026-06-03 15:01:25 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491685263 x=-0.634 y=0.301 z=0.312
2026-06-03 15:01:25 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491685266 x=20.242 y=-3.568 z=39.254
2026-06-03 15:01:25 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491685269 x=-0.025 y=-0.010 z=9.804
2026-06-03 15:01:25 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491685276 x=-0.087 y=0.097 z=0.319
2026-06-03 15:01:25 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491685280 x=19.410 y=-3.708 z=40.524
2026-06-03 15:01:25 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491685340 x=-0.011 y=-0.010 z=9.829
2026-06-03 15:01:25 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491685344 x=-1.547 y=-0.391 z=0.255
2026-06-03 15:01:25 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491685348 x=20.884 y=-3.942 z=41.044
2026-06-03 15:01:25 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491685352 x=-0.015 y=-0.015 z=9.795
2026-06-03 15:01:25 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491685356 x=0.331 y=-0.309 z=-0.042
2026-06-03 15:01:25 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491685360 x=19.694 y=-5.291 z=39.048
2026-06-03 15:01:25 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491685364 x=-0.019 y=-0.009 z=9.800
2026-06-03 15:01:25 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491685368 x=0.998 y=-0.161 z=-0.082
2026-06-03 15:01:25 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491685372 x=19.640 y=-4.599 z=40.148
2026-06-03 15:01:25 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491685375 x=-0.014 y=-0.001 z=9.807
2026-06-03 15:01:25 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491685379 x=-0.579 y=-0.061 z=-0.074
2026-06-03 15:01:25 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491685383 x=20.498 y=-4.318 z=40.023
2026-06-03 15:01:25 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491685388 x=-0.022 y=-0.011 z=9.822
2026-06-03 15:01:25 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491685393 x=0.298 y=0.775 z=-0.656
2026-06-03 15:01:25 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491685396 x=20.435 y=-4.619 z=41.236
2026-06-03 15:01:25 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491685400 x=-0.010 y=-0.016 z=9.804
2026-06-03 15:01:25 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491685405 x=0.414 y=-0.121 z=0.154
2026-06-03 15:01:25 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491685409 x=19.764 y=-5.687 z=39.102
2026-06-03 15:01:25 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491685413 x=-0.030 y=-0.009 z=9.802
2026-06-03 15:01:25 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491685417 x=-0.121 y=-0.142 z=-0.068
2026-06-03 15:01:25 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491685422 x=19.331 y=-5.845 z=38.345
2026-06-03 15:01:25 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491685426 x=-0.013 y=-0.005 z=9.810
2026-06-03 15:01:25 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491685429 x=0.427 y=0.633 z=0.029
2026-06-03 15:01:25 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491685432 x=21.044 y=-5.805 z=40.033
2026-06-03 15:01:25 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491685435 x=-0.021 y=-0.010 z=9.822
2026-06-03 15:01:25 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491685438 x=-0.156 y=-0.555 z=-0.184
2026-06-03 15:01:25 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491685441 x=20.162 y=-6.859 z=39.078
2026-06-03 15:01:25 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491685444 x=-0.015 y=-0.006 z=9.815
2026-06-03 15:01:25 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491685447 x=-0.442 y=-0.057 z=0.484
2026-06-03 15:01:25 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491685451 x=18.672 y=-5.867 z=40.784
2026-06-03 15:01:25 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491685455 x=-0.013 y=-0.008 z=9.798
2026-06-03 15:01:25 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491685458 x=-0.573 y=-0.735 z=0.581
2026-06-03 15:01:25 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491685461 x=20.290 y=-4.109 z=39.222
2026-06-03 15:01:25 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491685465 x=-0.010 y=-0.015 z=9.823
2026-06-03 15:01:25 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491685469 x=0.180 y=0.670 z=0.362
2026-06-03 15:01:25 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491685472 x=19.372 y=-5.121 z=41.626
2026-06-03 15:01:25 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491685475 x=-0.018 y=-0.013 z=9.789
2026-06-03 15:01:25 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491685479 x=0.501 y=-0.639 z=-0.042
2026-06-03 15:01:25 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491685481 x=19.519 y=-5.172 z=39.339
2026-06-03 15:01:25 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491685485 x=-0.026 y=-0.012 z=9.790
2026-06-03 15:01:25 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491685488 x=-0.244 y=0.395 z=0.843
2026-06-03 15:01:25 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491685490 x=20.643 y=-6.354 z=39.076
2026-06-03 15:01:25 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491685493 x=-0.016 y=-0.010 z=9.826
2026-06-03 15:01:25 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491685496 x=0.161 y=0.911 z=-0.138
2026-06-03 15:01:25 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491685498 x=20.748 y=-3.973 z=40.155
2026-06-03 15:01:25 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491685501 x=-0.019 y=-0.003 z=9.818
2026-06-03 15:01:25 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491685504 x=-0.133 y=0.642 z=-0.531
2026-06-03 15:01:25 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491685506 x=20.660 y=-4.422 z=40.065
2026-06-03 15:01:25 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491685509 x=-0.017 y=-0.011 z=9.807
2026-06-03 15:01:25 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491685511 x=0.413 y=0.651 z=-0.505
2026-06-03 15:01:25 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491685514 x=20.814 y=-5.319 z=40.644
2026-06-03 15:01:25 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491685516 x=-0.021 y=-0.009 z=9.820
2026-06-03 15:01:25 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491685520 x=0.339 y=-0.346 z=0.579
2026-06-03 15:01:25 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491685522 x=19.343 y=-5.266 z=40.773
2026-06-03 15:01:25 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491685525 x=-0.016 y=-0.006 z=9.821
2026-06-03 15:01:25 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491685527 x=0.268 y=0.904 z=0.041
2026-06-03 15:01:25 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491685530 x=20.052 y=-4.631 z=41.142
2026-06-03 15:01:25 | DEBUG    | biot.database.sensor_repository | insert_accel ts=1780491685532 x=-0.021 y=-0.002 z=9.830
2026-06-03 15:01:25 | DEBUG    | biot.database.sensor_repository | insert_gyro ts=1780491685536 x=-0.132 y=0.321 z=-0.205
2026-06-03 15:01:25 | DEBUG    | biot.database.sensor_repository | insert_magnet ts=1780491685538 x=20.394 y=-4.600 z=40.329
