2026-06-03 15:01:16 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0002,0.0127,9.8132'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0085,0.002,9.8195'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.458,0.4862,-0.2387'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.7573,-5.5242,38.9901'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.002,0.0002,9.7966'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.0731,-0.262,0.4131'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '22.1612,-4.9954,39.7877'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0009,-0.0062,9.8107'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.1046,0.1729,0.047'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '18.3749,-5.4844,40.3462'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0049,-0.0041,9.7934'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.2279,1.059,-0.239'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.0559,-6.5116,41.067'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0087,0.0024,9.793'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.6847,-0.7135,0.1153'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '18.5311,-4.3212,40.859'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0011,0.011,9.8096'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.005,0.0455,-0.3486'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.0939,-4.6905,40.9363'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0063,0.0054,9.8175'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.6997,0.3959,1.2048'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '18.412,-6.479,39.3526'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0081,-0.0049,9.8131'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.0504,-0.8367,-0.4665'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.2389,-6.154,41.352'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0035,-0.0005,9.8114'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '1.383,0.5322,0.6995'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.1238,-4.9408,41.2387'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0095,0.0044,9.8139'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.5471,0.4452,0.1705'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.1232,-5.6465,40.5969'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0008,-0.006,9.8224'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '1.1022,0.3363,0.9465'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.0357,-3.7251,40.8953'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0048,-0.0029,9.7909'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.3207,-0.4473,0.1628'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.2494,-5.5969,40.504'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0002,-0.0104,9.8059'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.4925,-0.8254,0.2402'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.3038,-5.0316,41.7941'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0082,-0.0019,9.7981'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.0442,0.414,0.0682'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.2224,-4.8838,40.0163'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0038,-0.0077,9.8093'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.3703,-0.2033,-0.5437'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.5085,-6.3742,38.9026'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.001,-0.0009,9.8283'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.057,0.1221,1.0046'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.1617,-4.1404,40.6206'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0018,-0.0026,9.8047'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.4722,0.2393,0.4588'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '21.5091,-4.3688,40.6255'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0002,-0.0022,9.8164'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.426,-0.5663,0.0428'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '21.8306,-4.9044,41.0121'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0117,-0.0002,9.8034'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.2537,-0.2257,0.6564'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.0516,-3.8525,39.9147'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0106,0.005,9.7987'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.4353,-0.0526,-0.1885'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.9537,-5.9587,39.7755'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0087,-0.0027,9.8158'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.0938,0.332,-0.9756'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '21.536,-5.6932,40.8163'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0073,0.0045,9.812'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.4262,-0.5684,-0.76'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '18.9312,-5.5561,38.5732'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0039,0.0009,9.8073'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.2653,-0.1959,0.1834'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.4187,-4.4734,40.8836'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.003,-0.0013,9.8094'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.3942,0.6507,-1.5061'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '21.4101,-5.1558,40.1366'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0001,0.0034,9.805'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.4555,-0.2916,-0.0852'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.2864,-4.3602,39.6313'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0025,-0.0011,9.8143'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.2964,0.247,0.4388'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.4697,-6.4353,40.4553'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.007,0.0019,9.8205'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.4503,-0.7082,-0.6412'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '21.2516,-5.3,39.9681'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0176,-0.0015,9.805'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.678,-0.2969,0.2703'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.6157,-4.759,38.552'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0051,-0.0049,9.807'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.696,0.3547,0.4759'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.3031,-6.6489,39.372'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.005,-0.0011,9.801'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.3459,-0.1952,-0.1826'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.3246,-4.6986,40.2588'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0041,0.0019,9.8185'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.2893,-0.2462,0.3478'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.1496,-5.9279,38.3711'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0113,-0.0065,9.8029'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.2626,0.2139,-0.2955'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '21.285,-4.4625,40.5018'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.012,-0.0126,9.8437'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.8036,-0.0175,1.0809'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.9864,-4.1359,37.5364'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '0.0002,0.0017,9.8127'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.2427,0.3343,-0.6568'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '18.8756,-4.6772,41.1479'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0109,-0.007,9.8216'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.252,0.1637,-0.0907'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.7211,-4.6123,38.8638'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0093,0.0009,9.7998'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.0564,-0.0132,0.221'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '18.9575,-6.24,40.3213'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0078,-0.0031,9.8118'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.2015,-0.0654,0.9073'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '18.7063,-4.7531,41.8653'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0021,-0.0085,9.811'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.319,0.0411,0.6115'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '18.1607,-5.3532,40.7771'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0085,0.0018,9.8054'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.1219,-0.1724,0.1083'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '21.4978,-4.3066,41.2604'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0174,-0.0053,9.8117'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.4037,0.2326,-0.4881'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '21.263,-3.5432,38.7977'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0135,-0.0084,9.8271'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.0001,-0.0362,0.3446'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.8936,-4.7726,41.9147'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.008,-0.007,9.799'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.142,-0.3491,-0.4849'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.5826,-6.5477,41.618'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.007,-0.0082,9.7998'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.767,-0.2438,0.1061'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.5456,-5.4773,40.6486'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0154,-0.0124,9.8101'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.0473,0.4735,-0.304'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.7255,-4.9261,39.2637'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0138,-0.0047,9.8087'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.0647,-0.5635,-0.3561'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.9129,-5.7004,39.9087'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0032,-0.0059,9.8175'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.3432,0.1206,-0.366'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.8429,-6.0983,38.935'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0126,-0.0076,9.7917'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.2864,-0.4227,-0.0629'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '18.9753,-4.6215,39.6384'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.01,-0.007,9.8168'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.2235,0.5593,-0.1688'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.5392,-5.4761,40.2838'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0167,-0.0126,9.7905'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.0531,-0.4649,-0.2463'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.4271,-6.0209,39.2104'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.008,-0.0054,9.8099'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-1.3197,-0.0216,-0.0394'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.3737,-4.8618,40.5919'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.016,-0.003,9.8104'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.8049,0.2511,-0.7697'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.8063,-4.7799,40.4004'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0085,-0.0053,9.8116'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-1.2367,-0.438,-0.0482'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '21.0731,-5.7913,37.6971'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0204,-0.0089,9.8146'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.7857,-0.2663,0.3417'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.9774,-4.9195,40.9993'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0168,-0.0041,9.81'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.5647,0.0561,0.0725'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.527,-6.7869,39.9253'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0144,-0.0074,9.8199'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.0758,0.4954,-0.2846'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '18.656,-4.6163,39.3994'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0162,-0.0062,9.803'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.6156,-0.4966,0.2899'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.9026,-5.4518,40.4742'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0177,-0.0028,9.8164'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.287,-0.9219,0.381'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.8416,-4.97,37.9333'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0181,-0.0081,9.8116'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.3636,-0.3012,-0.1073'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.5646,-6.0342,37.6962'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0123,-0.0057,9.804'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.3442,0.1473,0.2754'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.07,-5.2143,40.4143'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0067,0.0024,9.7788'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.2603,0.8778,-0.1643'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '18.4362,-4.1648,39.9452'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.016,-0.0143,9.8143'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.2232,0.0813,-0.5955'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '21.0917,-4.4241,40.4079'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0145,-0.0109,9.8174'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.2194,0.0683,-0.0775'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '21.7694,-4.5823,40.9959'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0203,-0.0045,9.814'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.0359,0.5228,-0.0089'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '21.1817,-6.2859,40.7974'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.022,-0.005,9.8108'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.0797,1.1123,0.0497'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '21.0822,-3.4326,40.7094'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0181,-0.0094,9.8242'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.5699,-0.5651,0.3434'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '21.4665,-6.2485,41.3134'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0121,-0.0113,9.8122'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.2001,-0.2671,-0.3469'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.6117,-4.8402,39.9184'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0141,-0.0002,9.8054'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.3871,0.1711,0.4609'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '18.2821,-4.6272,40.1743'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0187,-0.0094,9.8186'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '0.3505,0.7493,-0.6136'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.6918,-4.897,37.8591'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0132,-0.0033,9.8175'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.1294,0.1089,0.2394'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.9162,-6.8055,39.7757'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0138,-0.0033,9.813'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.7828,0.5892,0.8051'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '21.5773,-7.3075,40.4402'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0138,-0.0055,9.8087'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '-0.0204,0.0666,-0.2854'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '19.5515,-5.1326,40.0084'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Bewegung = '-0.0079,-0.0004,9.8142'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Gyro = '1.0595,-0.4655,-1.0712'
2026-06-03 15:01:24 | DEBUG    | mockup.publisher | MQTT publish: Sensor/Magnet = '20.4258,-5.1256,40.8976'
